gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
0,0,1,0,-1.1580161531009565,1,1,0.8925654649944222,-0.8461536338097888,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7509854525424449,1
1,1,1,0,-0.13941712119319946,1,1,0.6482482062280629,0.032846212282812655,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6511469771112358,1
1,0,0,0,-1.2395040756535771,1,0,1.1767712558042684,-0.9197878217350305,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5999813007199791,1
0,0,0,0,-0.13941712119319946,1,0,-1.509056568457203,-0.7628353810255954,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.016705072179938142,0
1,0,0,1,-1.2802480369298874,1,1,0.8659731102987638,-0.9672816523530788,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7403256016259772,1
1,0,0,0,-1.2802480369298874,1,0,0.1529656000214305,-0.9767451234794804,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.55013107263191,1
0,1,0,0,-0.9950403079957154,1,1,0.9856387064292257,-0.679583306361167,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.7181217893821764,1
1,0,0,0,-0.791320501614164,1,1,-1.4758161250876303,-0.896338707964949,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.20117368695920276,0
0,0,1,0,1.082901717096109,1,1,0.9956108394400973,1.462249480461305,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.27417390429856014,0
0,0,1,1,-1.2802480369298874,1,1,-1.4841262359300234,-0.9984736061356706,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.21792605919629118,0
1,1,0,0,0.7162060656093164,1,1,1.0271892606411914,1.1177041295912185,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5742094671774833,1
1,0,1,0,-0.5876006952326126,1,1,-0.6797075063863649,-0.6685095009871492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27150147490589144,0
0,0,1,1,-0.6283446565089229,1,0,0.32415388337472945,-0.4709678134884857,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.19624489633548556,0
1,0,1,0,0.5939741817803856,1,0,0.2925754621736353,0.5467854903781632,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.05652434697236856,0
0,0,0,0,-0.26164900502213034,1,1,0.3374500607225587,-0.1978065944716291,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4617770924262153,0
0,0,0,0,-1.076528230548336,0,1,-0.5600419102559032,-0.8727572379553376,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7116428457049176,1
1,0,1,1,-0.5468567339563023,1,0,-0.4885749570113221,-0.6056844059568651,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19549215465995864,0
0,0,0,0,-1.1987601143772668,1,1,-0.039828971522091104,-0.9386927046145787,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.49860484139296407,0
0,1,1,1,1.4495973685829016,0,1,-0.3921776712395614,0.6057281357155645,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.045381510249593894,0
0,0,1,0,-1.2395040756535771,1,0,-1.494098368940895,-0.9844217853722258,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.22329393192532174,0
1,0,0,0,-1.0357842692720256,0,1,-1.344516373777818,-0.9408104044470602,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.299467232569498,0
0,0,0,0,-0.5876006952326126,1,1,-1.504070501951767,-0.8356313127671464,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.12801721273033853,0
0,0,1,0,1.5718292524118322,1,0,-1.3212480634191175,-0.1807105801989921,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0025818517850272247,0
1,1,1,0,-0.791320501614164,1,0,0.9640324182390032,-0.4510261400659517,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.4989397994565162,0
1,0,0,0,-1.1987601143772668,0,1,-0.9290108316581599,-0.9594064561010384,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.40913658253865354,0
1,0,1,0,1.6125732136881425,1,1,1.2947748297662514,2.233687822562451,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.10739293820389738,0
1,0,1,1,1.368109446030281,0,1,-0.2675260086036639,0.6287360620205457,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.025546812877076264,0
1,0,1,1,-0.3431369275747509,1,1,-1.4625199477398012,-0.8001598405730815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.03602948543633035,0
0,0,0,0,-1.2802480369298874,1,1,-0.6880176172287581,-0.9879071663465183,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5119319978990052,1
0,0,1,1,0.9606698332671781,1,1,-1.3411923294408608,-0.3959438850481781,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.006132315313832663,0
0,1,1,0,-0.42462485012737144,1,0,-1.3029658195658524,-0.7652398527103921,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.07226225687579615,0
1,0,0,0,-0.7505765403378537,0,1,-0.4669686688210999,-0.6929071678071963,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6217691334395316,1
0,1,1,0,1.1643896396487294,1,1,1.3163811179564737,1.8184421804100401,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.2558279287796794,0
0,1,1,0,0.3087664528462136,0,1,-0.847571745402707,-0.2849631782021952,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3232033854637845,0
0,0,0,0,0.3902543753988342,1,0,-0.17112872283190322,0.11173053104274806,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06030032319158766,0
0,0,1,1,1.6125732136881425,1,1,0.6150077628584902,1.6585999618041978,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.014396343114571372,0
0,0,0,0,-0.8320644628904743,1,1,0.49035610022259274,-0.5845956451250703,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4636777767522806,0
1,0,1,0,1.5718292524118322,1,0,-1.3411923294408608,-0.24382244708159134,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.002746634585529079,0
0,0,1,0,-0.26164900502213034,1,0,-1.5157046571311175,-0.8045937745973397,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03416875967365909,0
0,0,0,1,-1.0357842692720256,0,0,-1.1633559574136474,-0.9182657249804345,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.28496119319431795,0
0,0,1,1,-1.076528230548336,1,0,-0.6414809965113564,-0.8815368685108337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.27735488908835915,0
0,0,0,0,1.0421577558197987,1,1,1.3845240268640977,1.704108448829295,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.17293278954791627,0
1,0,1,0,0.7569500268856267,0,1,-1.155045846571254,-0.3325893650597736,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08729169373884735,0
1,0,1,1,1.6125732136881425,0,1,0.028313937385533002,1.0505553974029513,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.011780301975946768,0
0,0,0,0,-0.5876006952326126,1,1,1.0388234158205416,-0.23938851305733325,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5868694312449226,1
0,0,0,0,-1.0357842692720256,1,1,0.3424361272279943,-0.7634089247302258,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6398303613431431,1
0,0,0,0,0.5939741817803856,1,0,0.3075336616899431,0.53516020067277,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.01756317540536517,0
1,1,0,0,-1.2395040756535771,1,1,-0.6680733512070144,-0.9660242680775429,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5561447224452644,1
1,1,0,0,1.2051336009250397,1,1,1.52745793335326,2.104486073407826,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.21187537739555537,0
0,0,1,1,-0.6690886177852331,1,0,-1.499084435446331,-0.8743234534564436,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.027687237643486066,0
1,0,0,0,-1.076528230548336,1,1,-0.5085192230330657,-0.8694042132205752,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2642793687017571,0
1,0,0,0,-0.5468567339563023,1,1,-0.32569678450041606,-0.5456608513299681,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.1688796479057915,0
0,0,1,1,1.4903413298592119,0,1,-0.6930036837341939,0.298595481885984,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.010566702610475223,0
1,0,1,1,-0.8728084241667845,1,1,0.3175057947008148,-0.6393249501707637,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6219368479203059,1
0,0,1,0,1.2866215234776603,1,1,1.5407541107010891,2.0603893862710496,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.3491630260188861,0
0,0,1,0,0.2680224915699033,1,1,1.3263532509673455,0.8168804565125727,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.15539477178310449,0
0,0,0,0,-0.7098325790615434,1,1,-0.3024284741417151,-0.6103830524601835,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25241201334274516,0
1,0,0,0,-0.3023929662984406,1,0,-1.4691680364137156,-0.7684605212056244,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.06907427635699144,0
0,0,0,0,-1.076528230548336,1,0,-1.5007464576148097,-0.9558107782604708,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.05073168419548451,0
1,0,1,0,1.368109446030281,1,0,1.695322172369602,2.4966134923889807,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.09880899364335712,0
0,0,0,0,1.1643896396487294,1,0,0.7928441348857043,1.3403052651075797,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.02277086656434892,0
0,1,1,0,0.4309983366751445,1,1,0.9873007285977041,0.8265645213715244,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.44845213935801786,0
0,0,0,0,-0.8320644628904743,1,0,-1.485788258098502,-0.9087140163610128,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.13070996707674445,0
1,1,0,0,-0.38388088885106114,0,1,-1.0021398070712197,-0.6683330260011091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4456114694969727,0
1,1,1,0,1.5718292524118322,0,1,-0.41544598159826235,0.6537293319184782,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.12146726233172028,0
0,0,0,0,0.06430268518835193,1,0,0.0067076491953105815,-0.0555015776035243,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.13734791420752954,0
0,0,0,0,-1.1172721918246462,1,0,-1.494098368940895,-0.9596932279533534,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.16962716639146833,0
0,0,1,0,0.3495104141225239,0,0,-0.9755474523755615,-0.39338499775059627,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.04124648179413264,0
0,0,1,1,1.6125732136881425,1,0,-1.499084435446331,-0.398613069212035,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0013563461840193321,0
1,1,0,0,-0.7505765403378537,1,1,1.0238652163042339,-0.4455995342452179,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7929942017220334,1
0,0,0,0,0.3495104141225239,1,1,-1.494098368940895,-0.6498031524668961,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.011723866174044343,0
0,0,1,1,-0.38388088885106114,1,0,0.5668091199726097,-0.2084392123805466,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.14472217533195816,0
1,0,1,1,1.5718292524118322,1,0,1.4792592904673796,2.4263323291985017,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.025451698500243734,0
0,0,0,0,-1.2802480369298874,1,1,0.18288199905404562,-0.97634805476089,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6957757988969026,1
1,0,1,0,1.6125732136881425,1,0,-1.3096139082397669,-0.21450554002567587,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0024681911008905323,0
1,0,1,1,-1.076528230548336,1,1,0.1662617773692593,-0.84066084986929,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6056214233361422,1
1,0,1,1,-0.38388088885106114,1,1,-1.4891123024354593,-0.8109027553482742,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.03813699001159428,0
1,1,1,0,-0.9135523854430948,1,0,0.6897987604400287,-0.6315821101582534,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7309763287529026,1
0,0,0,0,1.6125732136881425,1,1,1.4992035564891233,2.356337937860337,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.053087567391503644,0
0,0,1,0,-1.0357842692720256,1,1,-0.48192686833740767,-0.850697864700322,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29157815417991617,0
1,0,0,1,-1.076528230548336,1,0,0.9873007285977041,-0.7534822067654688,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.5717830660641786,1
1,0,1,1,-0.9542963467194051,1,1,1.2199838321847127,-0.6072726808312263,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.580727453623447,1
0,0,0,0,-0.8320644628904743,1,1,0.8094643565704907,-0.5407857298406097,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6971972535046735,1
0,0,0,0,-1.2802480369298874,1,1,-1.509056568457203,-0.9988044967344959,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.26336726866714016,0
0,1,1,1,0.6347181430566958,0,0,-1.16003191307669,-0.39466444139938717,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.04600764122557975,0
1,0,0,0,-0.506112772679992,1,0,0.4654257676954133,-0.28324254708830404,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5300959248487522,1
0,1,1,0,-0.6690886177852331,1,1,0.6831506717661141,-0.4006645909247514,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.671069154117403,1
0,0,0,0,-1.2395040756535771,1,1,0.4936801445595503,-0.9399942076366248,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.6679442902260022,1
0,0,0,0,-0.9135523854430948,1,1,-1.5123806127941604,-0.9256556150208647,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.09453046630748356,0
0,1,0,0,-1.2395040756535771,1,1,0.4920181223910713,-0.9213099184896265,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7886384393265717,1
1,0,1,1,-0.506112772679992,1,0,1.0637537483477213,-0.20144639105870665,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0.338399761641272,0
1,0,1,0,-0.506112772679992,1,0,-1.4675060142452372,-0.8231677668780627,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.04532410663863399,0
1,0,1,1,-0.5468567339563023,1,0,-1.495760391109374,-0.8553744518303853,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0383554739747688,0
1,1,0,0,-0.5468567339563023,1,1,0.8576629994563706,-0.27499234149092827,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6167056954849903,1
1,0,1,0,-0.42462485012737144,1,1,1.323029206630388,-0.04533220653296209,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.43475092331177917,0
0,0,0,0,0.10504664646466222,1,0,0.5069763219073791,0.24379999872052566,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.23007262856894933,0
0,0,0,0,-1.2802480369298874,1,0,-0.6531151516907069,-0.9874439195081629,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3627490801926979,0
1,0,0,0,0.2680224915699033,1,1,0.277617262657328,0.19745325551173806,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3111672685788912,0
0,1,1,0,0.8791819107145575,1,1,1.1402067680977384,1.3914168329394507,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.25589640605668557,0
0,0,0,0,-1.2802480369298874,1,1,-1.4824642137615447,-0.9984515467624158,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.2736195289645691,0
1,0,1,0,1.368109446030281,1,1,1.3712278495162684,2.0727205759206035,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.08662988383196808,0
1,0,0,0,0.9606698332671781,1,1,1.3479595391575674,1.549075173593046,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0.22974125115076935,0
1,0,0,1,-0.5876006952326126,1,1,-0.6364949300059205,-0.6777082596344907,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1967646396211765,0
0,0,1,1,-0.6690886177852331,1,1,0.503652277570422,-0.44795988718350455,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46028684106266843,0
0,0,0,0,1.4495973685829016,1,1,-0.34397902835368094,0.6139783413129402,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.011893678105156869,0
0,1,1,0,0.8384379494382472,1,0,-1.3195860412506386,-0.44458480307548726,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.008010106170273926,0
0,0,1,1,1.6125732136881425,1,0,0.6615443835758922,1.5929512669972716,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.009093070715785335,0
1,0,0,0,-0.9542963467194051,1,1,0.3673664597551738,-0.6876570369725026,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.676446163712804,1
0,0,0,0,-0.09867315991688919,1,1,-0.5317875333917667,-0.3293686965645414,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.12154242353155967,0
0,0,0,0,0.1457906077409725,1,1,1.1418687902662172,0.5877938652592368,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6047205176768596,1
0,0,0,0,-0.5876006952326126,0,1,-0.9838575632179547,-0.739430386002024,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.34860235206338736,0
0,1,1,1,0.9199258719908678,1,0,0.3806626371030031,0.8255718495750487,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0.036184883813712085,0
0,0,1,0,0.2680224915699033,0,0,-0.2957803854678007,-0.04365569416558104,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.23729101582108686,0
1,0,0,0,-0.46536881140368175,1,1,0.5834293416573961,-0.18990933884633363,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5594481386414367,1
1,0,0,0,-1.2395040756535771,0,1,-0.811007257696177,-0.9733259206249529,1,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.40129304992938697,0
1,1,0,0,0.02355872391204165,1,1,-1.3262341299245533,-0.6333248006453995,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0516087055965092,0
1,0,1,0,0.4717422979514547,0,0,-0.34896509485911703,0.0472730423915927,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.06625566733828014,0
0,0,1,1,-0.09867315991688919,1,0,0.04992022557575495,-0.15873944443699672,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.07977516563367873,0
0,0,1,0,1.5718292524118322,1,1,-1.4591959034028439,-0.34858241066965984,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0027476743276520794,0
0,0,0,0,-1.1580161531009565,1,0,0.35074623807038746,-0.8581980516070273,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6632875789957706,1
1,0,0,1,0.10504664646466222,1,1,0.6765025830921999,0.3296991981755558,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.2547877347024794,0
1,0,1,0,-1.2802480369298874,1,0,0.35074623807038746,-0.9741200580621336,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5369489522712442,1
1,1,1,0,-0.38388088885106114,1,1,1.3180431401249524,-0.043435100433030886,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7325055820250007,1
0,0,0,1,-0.42462485012737144,0,1,-0.5101812452015443,-0.5523227820529827,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.2307173026264758,0
0,0,0,1,0.6754621043330061,1,0,-1.5073945462887242,-0.6008975219605268,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.007394573262660285,0
0,0,1,1,0.3902543753988342,1,1,0.9091856866792086,0.7024143686922973,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.46955889997479777,0
0,0,1,1,0.02355872391204165,1,1,0.9640324182390032,0.3711267011484749,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.3570786200846796,0
0,0,1,1,-1.0357842692720256,1,0,-1.494098368940895,-0.9437663604632323,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.04402431542328862,0
0,0,1,1,1.4088534073065913,1,1,1.178433277972747,1.943739420498528,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.06513977130978013,0
1,0,0,0,-0.7098325790615434,1,0,1.0271892606411914,-0.36715640295038293,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5085401317599583,1
1,0,1,0,1.4088534073065913,1,1,0.9424261300487813,1.8022064816943486,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,0.11168714850231994,0
1,0,1,1,0.8384379494382472,1,1,0.1629377330323022,0.6380892362806722,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0.011227153554143146,0
1,0,1,1,-0.46536881140368175,1,0,-1.495760391109374,-0.8529038020258236,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03429644409268988,0
0,0,1,1,0.3087664528462136,1,1,0.2177844645920968,0.24878541707615903,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0.06535694328324856,0
0,0,1,1,-0.42462485012737144,1,0,-1.4641819699082799,-0.8077923837193169,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.036180018585216446,0
1,0,0,0,0.2680224915699033,0,1,-0.8043591690222623,-0.3480088669650295,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.20387961732288207,0
1,0,0,0,0.512486259227765,1,1,-1.4758161250876303,-0.596860656654859,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.02168168660161687,0
0,0,1,0,-1.2395040756535771,1,0,-1.477478147256109,-0.988899838142994,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21183689926515797,0
0,0,1,1,1.0014137945434884,1,0,-1.4974224132778524,-0.4461510185765933,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.003615072798965984,0
1,0,1,1,-0.9950403079957154,1,1,-0.3456410505221597,-0.7977553688882849,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4473681943922511,0
1,1,1,0,-1.0357842692720256,1,1,0.9939488172716188,-0.7104002507984236,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.6072558720184451,1
1,0,0,0,-1.076528230548336,0,1,-1.1400876470549464,-0.9152877095910074,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46194910722324223,0
0,0,1,1,-1.0357842692720256,1,0,-1.4741541029191516,-0.9408545231935702,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14244838919165595,0
